ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente
CLI4935,1,0,35,0,7,1,1,3,1989,3,26481,2,1.744,30,0,283
CLI4936,1,0,61,0,8,0,1,1,1963,1,117519,29,1.678,120,0,134
CLI4937,1,0,34,1,7,1,1,1,1990,3,28584,10,1.997,30,1,341
CLI4938,0,1,40,1,5,1,2,2,1984,3,127031,8,1.054,50,1,294
CLI4939,1,0,35,1,3,1,1,3,1989,3,24277,4,0.732,30,1,133
CLI4940,1,0,20,0,3,2,1,4,2004,2,23771,0,2.237,30,0,57
CLI4941,0,0,34,1,3,1,1,3,1990,3,30714,42,1.146,30,1,369
CLI4942,1,1,58,1,0,0,0,7,1966,1,21925,13,1.6,30,0,166
CLI4943,0,0,46,1,4,0,1,3,1978,1,85680,1,1.15,80,0,542
CLI4944,1,0,83,0,8,0,1,2,1941,0,129938,25,0.857,120,0,357
CLI4945,1,0,33,1,0,1,1,3,1991,3,22314,24,1.215,30,1,258
CLI4946,1,0,21,0,3,2,1,4,2003,2,17921,3,13.395,30,1,336
CLI4947,1,1,74,0,8,0,1,1,1950,1,34480,38,1.326,30,1,241
CLI4948,1,1,51,1,7,0,1,2,1973,1,27944,23,1.287,30,0,241
CLI4949,1,1,56,1,4,0,1,2,1968,1,105682,15,1.248,50,0,390
CLI4950,0,0,35,0,4,1,1,9,1989,3,23346,33,1.284,30,0,47
CLI4951,0,1,58,0,0,0,1,2,1966,1,37936,0,0.642,30,0,154
CLI4952,0,0,51,1,0,0,1,1,1973,1,50439,28,1.189,50,0,116
CLI4953,0,0,50,1,0,0,1,1,1974,1,80299,8,1.463,50,0,465
CLI4954,1,1,55,1,2,0,2,3,1969,1,117422,2,0.564,80,0,63
CLI4955,0,1,40,0,4,1,1,3,1984,3,105879,38,2.066,30,1,220
CLI4956,0,0,44,1,0,0,1,1,1980,1,95729,30,1.284,50,1,386
CLI4957,0,1,44,1,0,0,1,2,1980,1,107993,47,1.537,50,0,520
CLI4958,1,1,47,0,0,0,0,9,1977,1,70367,7,1.678,30,0,521
CLI4959,1,0,21,0,3,2,1,5,2003,2,17929,35,2.927,30,1,267
CLI4960,1,1,46,0,7,0,2,2,1978,1,37207,36,0.896,30,1,361
CLI4961,1,0,32,1,3,1,1,1,1992,3,18069,33,1.882,30,0,350
CLI4962,0,1,41,1,5,1,2,2,1983,3,40543,20,1.721,50,0,351
CLI4963,0,0,42,0,0,0,1,1,1982,3,102939,44,0.962,120,1,128
CLI4964,0,1,87,1,8,0,1,1,1937,0,100579,11,0.583,50,0,291
CLI4965,1,0,28,0,7,2,1,7,1996,3,23499,12,1.65,30,0,209
CLI4966,0,0,32,0,6,1,1,5,1992,3,20286,11,1.928,30,1,297
CLI4967,0,0,36,1,1,1,1,1,1988,3,19295,26,1.882,30,1,298
CLI4968,0,0,29,0,3,2,1,6,1995,3,21183,23,1.547,30,0,177
CLI4969,1,0,29,0,5,2,1,4,1995,3,21872,47,0.995,30,0,503
CLI4970,0,1,42,1,0,0,2,2,1982,3,41068,26,1.123,50,0,381
CLI4971,1,1,69,1,0,0,2,1,1955,1,102398,7,1.248,50,0,545
CLI4972,0,0,66,1,0,0,1,3,1958,1,110613,1,11.305,80,0,567
CLI4973,0,0,36,0,4,1,1,7,1988,3,30428,46,1.537,30,1,164
CLI4974,0,1,78,1,8,0,1,1,1946,1,30121,47,1.091,30,0,118
CLI4975,1,1,50,1,0,0,1,2,1974,1,110342,46,1.697,50,0,443
CLI4976,0,1,66,1,0,0,2,2,1958,1,57121,24,1.267,50,0,546
CLI4977,0,1,34,1,0,1,2,2,1990,3,23780,48,0.686,30,0,421
CLI4978,0,0,29,1,3,2,1,1,1995,3,21058,28,1.547,30,0,140
CLI4979,0,1,46,1,4,0,1,1,1978,1,128390,20,1.385,50,1,172
CLI4980,0,0,39,0,0,1,1,1,1985,3,23699,36,0.962,30,0,368
CLI4981,0,0,22,0,3,2,1,3,2002,2,21517,9,3.065,30,0,91
CLI4982,1,0,28,1,3,2,1,5,1996,3,28364,43,2.547,30,1,139
CLI4983,0,0,25,0,7,2,1,2,1999,2,18627,9,1.029,30,0,134
CLI4984,1,1,58,1,0,0,2,5,1966,1,30392,32,0.896,30,1,393
CLI4985,0,0,54,1,5,0,1,2,1970,1,63120,38,0.876,50,0,425
CLI4986,0,0,39,1,5,1,1,1,1985,3,26751,44,1.882,30,0,218
CLI4987,1,1,66,1,2,0,0,3,1958,1,55474,36,0.974,80,1,201
CLI4988,1,1,95,1,8,0,1,1,1929,0,119018,0,1.189,50,0,34
CLI4989,0,1,34,0,3,1,1,4,1990,3,30342,27,0.939,30,0,30
CLI4990,1,0,20,0,6,2,1,2,2004,2,22766,1,1.305,30,0,322
CLI4991,1,1,42,1,5,0,0,4,1982,3,81323,40,0.824,30,0,279
CLI4992,1,0,43,1,0,0,1,2,1981,3,41990,22,1.514,50,0,265
CLI4993,0,0,50,0,6,0,1,1,1974,1,111361,14,1.052,120,1,259
CLI4994,1,0,31,1,3,2,1,4,1993,3,23975,28,0.893,30,0,81
CLI4995,1,1,72,1,8,0,0,2,1952,1,43145,15,1.248,50,0,542
CLI4996,0,0,45,1,0,0,1,1,1979,1,106550,34,1.813,50,0,138
CLI4997,1,1,53,0,7,0,2,3,1971,1,56713,42,0.896,30,1,282
CLI4998,0,1,57,1,4,0,0,4,1967,1,52977,35,0.857,30,0,287
CLI4999,0,0,29,1,3,2,1,1,1995,3,29180,31,2.892,30,0,502
CLI5000,0,1,47,1,4,0,1,1,1977,1,103427,26,1.561,50,0,577
CLI5001,0,0,33,1,3,1,1,4,1991,3,21971,9,1.905,30,0,386
CLI5002,0,1,85,0,8,0,1,1,1939,0,58576,18,0.622,30,0,431
CLI5003,0,0,41,0,0,1,1,1,1983,3,60062,21,1.054,30,1,201
CLI5004,0,0,72,1,8,0,1,5,1952,1,83460,33,0.955,30,0,487
CLI5005,1,1,67,1,0,0,2,2,1957,1,119511,34,1.365,50,0,516
CLI5006,0,0,35,0,3,1,1,5,1989,3,21018,37,1.629,30,0,109
CLI5007,1,1,54,1,0,0,1,3,1970,1,99852,17,1.697,80,0,219
CLI5008,1,0,21,0,3,2,1,4,2003,2,20409,25,2.444,30,1,313
CLI5009,1,1,55,1,0,0,2,3,1969,1,113250,3,1.6,80,0,562
CLI5010,0,0,34,0,3,1,1,5,1990,3,28179,8,1.054,30,0,557
CLI5011,1,1,50,1,5,0,2,2,1974,1,29535,29,1.58,30,0,327
CLI5012,1,1,90,1,8,0,0,2,1934,0,72026,3,1.678,50,0,442
CLI5013,1,0,36,0,8,1,1,3,1988,3,28165,39,0.778,30,0,345
CLI5014,1,1,43,1,7,0,0,3,1981,3,42707,8,1.514,30,0,559
CLI5015,1,0,22,0,3,2,1,5,2002,2,14793,8,1.029,30,0,470
CLI5016,0,1,94,1,8,0,1,5,1930,0,58441,32,1.6,30,0,483
CLI5017,1,1,54,1,7,0,1,2,1970,1,47649,29,1.424,50,1,153
CLI5018,0,1,84,1,0,0,0,2,1940,0,121919,25,0.798,50,1,379
CLI5019,1,1,41,1,0,1,0,4,1983,3,107852,8,1.721,30,0,81
CLI5020,1,1,68,0,0,0,2,3,1956,1,88441,48,1.697,30,0,500
CLI5021,0,0,25,0,6,2,1,6,1999,2,18613,8,1.892,30,0,416
CLI5022,1,0,36,1,0,1,1,1,1988,3,22086,13,1.215,30,1,209
CLI5023,1,1,58,1,0,0,1,3,1966,1,32940,3,1.15,30,0,509
CLI5024,1,1,51,0,2,0,2,3,1973,1,26385,19,1.326,30,1,194
CLI5025,1,1,31,0,4,2,2,2,1993,3,27268,11,1.675,30,0,96
CLI5026,0,0,96,0,8,0,1,2,1928,0,63608,33,0.935,30,0,179
CLI5027,0,1,50,1,0,0,2,2,1974,1,38152,17,1.385,50,0,506
CLI5028,0,0,23,0,3,2,1,4,2001,2,21871,40,14.775,30,1,332
CLI5029,0,0,56,1,0,0,1,1,1968,1,93740,35,0.779,50,0,320
CLI5030,0,1,41,1,5,1,2,4,1983,3,32274,49,1.008,30,0,456
CLI5031,1,1,74,1,2,0,0,3,1950,1,102612,1,0.583,80,0,584
CLI5032,1,1,54,1,0,0,2,4,1970,1,76268,41,1.209,80,0,578
CLI5033,0,0,73,0,7,0,1,3,1951,1,114722,1,0.818,30,0,214
CLI5034,1,1,46,1,7,0,1,2,1978,1,69337,28,1.443,50,1,150
CLI5035,1,1,50,0,5,0,2,3,1974,1,102103,0,1.737,30,0,407
CLI5036,1,0,35,1,3,1,1,4,1989,3,28276,47,1.606,30,0,559
CLI5037,1,0,52,1,5,0,1,1,1972,1,117163,1,1.58,50,1,129
CLI5038,0,1,42,1,4,0,1,3,1982,3,125673,34,1.79,200,1,291
CLI5039,1,1,55,0,2,0,0,4,1969,1,73670,25,1.189,30,1,140
CLI5040,0,1,56,1,7,0,2,2,1968,1,43562,6,1.072,50,1,189
CLI5041,1,1,35,0,7,1,2,2,1989,3,27761,39,1.974,30,0,155
CLI5042,1,1,58,1,7,0,0,1,1966,1,125279,11,1.052,50,1,370
CLI5043,0,1,50,1,0,0,1,1,1974,1,35005,32,11.305,50,1,364
CLI5044,0,0,35,0,3,1,1,4,1989,3,29658,2,1.721,30,0,556
CLI5045,1,0,24,0,8,2,1,2,2000,2,15908,35,1.167,30,0,209
CLI5046,1,0,65,1,7,0,1,1,1959,1,123747,27,1.6,50,0,389
CLI5047,0,0,23,0,3,2,1,4,2001,2,22718,2,1.512,30,0,100
CLI5048,1,1,68,1,0,0,2,3,1956,1,70770,11,1.697,80,0,253
CLI5049,1,1,74,1,8,0,1,2,1950,1,104863,24,0.935,50,0,298
CLI5050,0,0,80,1,0,0,1,1,1944,0,64374,4,0.994,50,0,545
CLI5051,1,1,94,0,8,0,1,1,1930,0,63962,23,0.896,30,0,420
CLI5052,0,0,44,1,0,0,1,1,1980,1,94315,6,1.468,50,0,109
CLI5053,0,1,30,0,0,2,1,2,1994,3,22485,33,1.353,30,1,183
CLI5054,1,1,45,1,4,0,2,2,1979,1,36182,23,1.33,50,0,509
CLI5055,1,1,51,1,5,0,1,3,1973,1,33691,8,1.737,30,0,276
CLI5056,1,1,45,1,0,0,2,3,1979,1,21157,43,1.077,30,0,33
CLI5057,0,1,42,1,0,0,2,3,1982,3,57385,43,0.985,30,1,283
CLI5058,0,1,61,1,0,0,2,4,1963,1,76055,45,1.248,80,0,512
CLI5059,0,0,47,1,0,0,1,2,1977,1,33375,8,1.658,30,0,125
CLI5060,0,1,53,1,0,0,0,4,1971,1,112006,32,0.798,80,1,383
CLI5061,0,1,97,1,8,0,0,3,1927,0,34398,25,1.091,30,1,171
CLI5062,1,1,73,0,7,0,0,2,1951,1,59015,12,1.463,30,0,551
CLI5063,0,1,80,0,8,0,1,2,1944,0,59189,24,1.482,30,0,61
CLI5064,1,1,54,1,0,0,2,2,1970,1,49059,37,0.583,50,0,434
CLI5065,1,1,53,1,0,0,1,2,1971,1,53121,40,0.74,50,1,134
CLI5066,0,1,43,0,5,0,2,4,1981,3,41946,46,1.146,30,0,344
CLI5067,1,1,57,1,0,0,2,2,1967,1,113506,5,1.072,50,1,205
CLI5068,1,0,33,1,0,1,1,1,1991,3,30080,14,1.974,30,0,313
CLI5069,1,1,67,1,0,0,2,2,1957,1,74183,33,1.678,50,0,332
CLI5070,1,0,36,1,3,1,1,7,1988,3,26801,29,1.054,30,0,155
CLI5071,1,1,75,1,0,0,1,1,1949,1,23614,41,1.404,30,0,120
CLI5072,0,1,53,1,0,0,2,2,1971,1,40431,16,1.228,50,0,567
CLI5073,1,1,43,1,2,0,0,3,1981,3,82493,12,1.905,30,0,279
CLI5074,0,1,40,0,7,1,2,2,1984,3,103984,39,1.537,120,1,338
CLI5075,1,1,84,1,8,0,0,2,1940,0,22732,27,0.74,30,1,297
CLI5076,1,1,76,0,0,0,1,2,1948,1,112263,41,1.189,120,0,311
CLI5077,1,1,87,0,7,0,1,1,1937,0,39937,16,1.619,30,0,554
CLI5078,0,1,43,1,3,0,0,3,1981,3,30012,24,1.744,30,0,192
CLI5079,1,0,35,0,5,1,1,6,1989,3,21130,22,0.686,30,0,440
CLI5080,1,1,62,1,2,0,0,9,1962,1,106784,12,1.228,30,0,180
CLI5081,1,0,25,0,5,2,1,5,1999,2,18276,20,2.064,30,0,105
CLI5082,1,1,78,0,8,0,1,2,1946,1,56947,11,1.365,30,1,223
CLI5083,1,1,53,1,0,0,2,3,1971,1,42378,2,1.502,30,0,349
CLI5084,0,1,41,0,0,1,1,3,1983,3,54049,24,1.583,30,1,184
CLI5085,0,1,51,1,0,0,1,2,1973,1,62807,43,11.305,50,1,204
CLI5086,0,1,73,0,8,0,1,1,1951,1,97638,43,1.463,120,1,134
CLI5087,0,0,28,1,4,2,1,7,1996,3,18101,36,0.995,30,0,583
CLI5088,1,0,29,1,3,2,1,4,1995,3,24623,41,2.03,30,0,303
CLI5089,1,0,25,0,3,2,1,3,1999,2,29474,14,12.705,30,0,195
CLI5090,0,1,35,0,5,1,0,6,1989,3,24709,10,2.02,30,0,308
CLI5091,0,1,92,1,8,0,1,1,1932,0,110216,5,1.541,50,0,57
CLI5092,1,1,63,0,7,0,1,1,1961,1,55596,7,1.756,30,0,493
CLI5093,1,1,43,1,7,0,2,4,1981,3,81584,26,1.261,30,0,78
CLI5094,1,1,78,1,8,0,1,2,1946,1,72200,34,1.697,50,0,432
CLI5095,1,1,53,1,0,0,1,3,1971,1,58447,47,0.837,80,1,345
CLI5096,0,1,43,1,0,0,2,3,1981,3,111136,12,1.882,30,1,153
CLI5097,0,1,66,1,4,0,0,4,1958,1,128298,4,1.619,80,0,172
CLI5098,0,0,47,1,1,0,1,1,1977,1,23553,2,0.583,30,1,222
CLI5099,1,1,51,0,7,0,0,3,1973,1,127755,48,0.915,200,0,583
CLI5100,0,1,61,1,0,0,1,1,1963,1,38670,28,1.58,50,0,435
CLI5101,0,1,68,1,7,0,1,1,1956,1,68909,17,1.15,50,0,46
CLI5102,1,0,63,1,5,0,1,1,1961,1,93884,1,1.404,50,1,192
CLI5103,1,0,32,1,3,1,1,4,1992,3,22476,45,0.755,30,1,163
CLI5104,1,1,36,0,0,1,1,4,1988,3,25302,6,1.307,30,0,370
CLI5105,1,1,66,1,7,0,2,4,1958,1,31448,13,0.564,30,0,416
CLI5106,0,1,64,1,0,0,1,1,1960,1,53616,15,1.658,50,0,513
CLI5107,1,1,57,0,7,0,2,4,1967,1,115366,43,1.17,30,1,127
CLI5108,0,1,33,0,1,1,1,3,1991,3,22522,3,0.663,30,0,180
CLI5109,1,1,57,1,7,0,2,3,1967,1,52891,14,0.642,30,0,193
CLI5110,1,1,34,1,0,1,2,2,1990,3,20431,36,2.02,30,1,238
CLI5111,0,1,74,1,7,0,1,1,1950,1,64856,43,0.74,50,0,226
CLI5112,1,1,68,1,0,0,2,4,1956,1,68532,28,0.681,80,0,88
CLI5113,1,1,42,1,3,0,0,4,1982,3,103031,20,1.882,30,0,236
CLI5114,1,1,66,1,0,0,0,3,1958,1,49137,20,1.697,30,0,328
CLI5115,1,1,52,1,0,0,2,6,1972,1,59706,19,0.622,30,0,222
CLI5116,1,0,58,1,0,0,1,1,1966,1,24312,7,0.622,30,0,367
CLI5117,1,1,78,0,8,0,1,1,1946,1,118234,44,0.642,120,0,490
CLI5118,1,1,50,0,2,0,0,3,1974,1,106326,3,0.681,30,0,92
CLI5119,0,0,41,0,1,1,1,2,1983,3,38909,24,0.732,30,0,48
CLI5120,1,1,64,1,0,0,1,1,1960,1,61735,29,1.346,50,1,285
CLI5121,1,1,42,1,0,0,2,3,1982,3,35844,17,1.652,30,1,363
CLI5122,0,0,31,1,1,2,1,1,1993,3,25453,11,0.801,30,0,117
CLI5123,0,1,62,1,0,0,0,4,1962,1,51525,44,0.915,30,0,295
CLI5124,1,1,54,1,0,0,2,4,1970,1,83374,46,0.779,80,1,203
CLI5125,1,1,55,1,8,0,2,4,1969,1,75911,2,1.052,80,1,339
CLI5126,1,1,62,1,2,0,0,2,1962,1,114075,43,0.622,50,0,543
CLI5127,1,0,31,1,0,2,1,1,1993,3,30643,19,0.916,30,0,292
CLI5128,1,0,77,0,7,0,1,1,1947,1,84587,7,1.404,120,0,575
CLI5129,0,1,57,0,4,0,0,2,1967,1,86896,4,0.876,120,0,59
CLI5130,1,1,83,1,8,0,1,1,1941,0,93202,16,0.564,50,1,238
CLI5131,1,1,53,0,7,0,2,2,1971,1,115668,48,1.619,120,1,349
CLI5132,1,1,56,1,0,0,1,3,1968,1,46189,9,1.111,30,0,142
CLI5133,1,1,68,1,0,0,1,1,1956,1,96966,30,1.697,50,0,489
CLI5134,0,0,47,1,3,0,1,6,1977,1,107590,38,1.482,30,1,233
CLI5135,0,0,24,0,5,2,1,4,2000,2,22035,43,1.961,30,0,184
CLI5136,1,1,35,1,5,1,1,3,1989,3,29014,33,1.652,30,0,67
CLI5137,0,1,47,1,3,0,1,2,1977,1,90365,35,1.58,50,0,119
CLI5138,1,1,39,0,5,1,1,4,1985,3,26667,28,1.836,30,0,593
CLI5139,0,1,75,0,8,0,1,1,1949,1,38733,47,1.306,30,1,361
CLI5140,0,1,40,1,7,1,2,3,1984,3,61484,20,0.778,30,0,393
CLI5141,0,1,40,1,0,1,2,3,1984,3,24530,26,1.307,30,1,169
CLI5142,1,1,52,1,0,0,2,4,1972,1,89892,35,1.463,80,0,535
CLI5143,1,1,41,1,0,1,0,2,1983,3,26808,32,1.376,30,1,156
CLI5144,1,0,22,0,3,2,1,4,2002,2,15742,10,1.995,30,0,300
CLI5145,0,1,44,1,0,0,1,1,1980,1,89180,37,1.537,50,0,236
CLI5146,0,1,44,1,1,0,2,2,1980,1,63467,31,1.675,50,1,144
CLI5147,1,0,29,0,7,2,1,2,1995,3,19085,20,2.478,30,0,281
CLI5148,0,1,62,1,6,0,2,2,1962,1,78595,3,1.639,50,1,357
CLI5149,1,1,39,1,0,1,0,2,1985,3,29266,41,1.031,30,0,446
CLI5150,1,1,62,0,7,0,2,3,1962,1,106020,10,0.994,30,0,470
CLI5151,1,1,52,1,3,0,1,2,1972,1,66635,37,1.541,50,0,275
CLI5152,1,1,97,1,8,0,0,2,1927,0,127515,13,0.74,50,0,143
CLI5153,0,0,34,0,3,1,1,5,1990,3,23527,46,0.824,30,1,256
CLI5154,1,1,55,1,7,0,2,2,1969,1,52489,31,1.013,50,1,347
CLI5155,1,1,47,0,7,0,2,3,1977,1,36600,28,0.857,30,0,551
CLI5156,1,1,52,0,4,0,1,1,1972,1,112464,39,1.346,120,0,592
CLI5157,1,0,20,0,3,2,1,3,2004,2,15930,7,2.478,30,0,233
CLI5158,0,1,62,1,0,0,1,1,1962,1,21634,43,1.756,30,0,363
CLI5159,1,1,97,1,8,0,1,1,1927,0,50269,6,0.74,50,0,217
CLI5160,0,1,50,1,0,0,1,3,1974,1,22203,21,0.915,30,0,464
CLI5161,0,0,31,0,4,2,1,1,1993,3,20354,14,1.284,30,0,222
CLI5162,1,1,63,1,0,0,1,1,1961,1,123233,3,0.896,50,1,241
CLI5163,1,1,51,1,0,0,2,4,1973,1,29424,14,0.876,30,0,558
CLI5164,1,1,94,1,2,0,0,2,1930,0,44419,4,1.072,50,0,513
CLI5165,0,0,39,0,7,1,1,1,1985,3,24785,9,1.123,30,0,519
CLI5166,0,0,44,0,4,0,1,3,1980,1,45209,36,2.043,30,0,89
CLI5167,1,1,42,1,0,0,1,1,1982,3,104130,19,0.916,50,1,303
CLI5168,0,0,20,0,3,2,1,3,2004,2,16716,6,1.581,30,0,296
CLI5169,1,0,34,1,5,1,1,1,1990,3,25030,9,1.652,30,1,118
CLI5170,0,1,53,1,0,0,2,3,1971,1,41021,28,1.619,30,0,476
CLI5171,0,1,64,1,4,0,2,1,1960,1,106524,42,0.935,50,0,442
CLI5172,1,0,34,0,5,1,1,2,1990,3,22606,5,0.87,30,0,59
CLI5173,1,1,51,0,7,0,2,4,1973,1,98403,17,1.033,30,0,405
CLI5174,0,0,34,0,4,1,1,2,1990,3,30974,23,1.537,30,0,137
CLI5175,1,0,34,1,3,1,1,4,1990,3,23403,34,1.307,30,0,296
CLI5176,0,0,35,1,1,1,1,1,1989,3,19464,41,1.169,30,1,107
CLI5177,0,0,89,1,8,0,1,1,1935,0,127007,3,0.622,50,0,322
CLI5178,1,1,73,1,8,0,0,2,1951,1,49840,3,1.15,50,0,335
CLI5179,0,0,24,0,5,2,1,2,2000,2,22967,41,12.015,30,1,303
CLI5180,1,1,56,1,7,0,1,2,1968,1,49373,48,0.915,50,0,433
CLI5181,1,0,24,0,3,2,1,1,2000,2,18432,25,2.685,30,0,112
CLI5182,0,0,36,1,4,1,1,6,1988,3,30512,35,1.514,30,0,520
CLI5183,0,0,32,1,4,1,1,1,1992,3,29093,37,1.606,30,0,346
CLI5184,0,1,45,1,0,0,0,2,1979,1,78955,35,1.054,50,0,138
CLI5185,0,0,20,0,3,2,1,4,2004,2,14303,28,1.926,30,0,230
CLI5186,0,0,53,1,8,0,1,1,1971,1,81032,40,0.7,50,1,324
CLI5187,1,1,86,0,2,0,0,2,1938,0,70439,24,1.6,30,0,58
CLI5188,1,0,28,1,3,2,1,3,1996,3,19252,46,2.444,30,1,278
CLI5189,1,1,51,1,0,0,2,2,1973,1,116511,21,11.305,50,1,373
CLI5190,1,1,58,1,7,0,1,2,1966,1,91773,2,0.72,50,0,408
CLI5191,1,1,62,1,0,0,2,3,1962,1,104370,23,0.564,30,0,205
CLI5192,1,1,52,1,0,0,1,1,1972,1,68642,21,0.603,50,1,358
CLI5193,0,1,44,0,1,0,1,1,1980,1,30704,46,0.939,30,0,385
CLI5194,1,0,30,0,0,2,1,4,1994,3,24426,28,0.709,30,1,333
CLI5195,1,0,20,0,3,2,1,1,2004,2,16900,30,2.409,30,0,130
CLI5196,1,1,45,1,8,0,2,4,1979,1,74853,38,0.755,30,1,294
CLI5197,0,1,34,0,4,1,0,4,1990,3,31387,19,1.399,30,0,122
CLI5198,0,0,44,1,0,0,1,1,1980,1,85334,49,1.514,50,0,206
CLI5199,1,1,52,1,0,0,1,2,1972,1,91220,8,1.697,50,1,213
CLI5200,0,0,47,0,4,0,1,1,1977,1,77018,44,0.622,120,1,168
CLI5201,1,1,89,1,7,0,1,1,1935,0,74266,14,0.818,50,1,142
CLI5202,1,1,68,1,2,0,0,4,1956,1,114827,40,0.857,80,0,99
CLI5203,1,1,56,1,0,0,2,2,1968,1,27875,21,0.583,30,1,274
CLI5204,1,0,22,0,3,2,1,5,2002,2,20677,20,3.065,30,1,282
CLI5205,1,0,46,1,5,0,1,1,1978,1,114206,25,1.678,50,0,380
CLI5206,0,0,36,0,5,1,1,4,1988,3,23525,11,1.169,30,0,508
CLI5207,0,1,65,1,0,0,2,2,1959,1,94489,46,1.287,50,0,212
CLI5208,1,1,40,1,3,1,0,2,1984,3,126332,6,1.491,50,0,293
CLI5209,1,1,61,1,2,0,0,3,1963,1,116497,3,1.013,80,1,340
CLI5210,1,1,65,0,7,0,1,2,1959,1,100155,35,0.798,120,0,243
CLI5211,0,0,43,1,0,0,1,3,1981,3,54160,36,0.686,30,0,292
CLI5212,0,0,43,1,4,0,1,4,1981,3,60798,1,1.882,30,0,462
CLI5213,1,1,58,0,2,0,0,4,1966,1,37684,49,1.326,30,0,153
CLI5214,0,0,35,0,1,1,1,1,1989,3,21304,17,1.928,30,0,111
CLI5215,1,1,39,1,3,1,0,4,1985,3,19594,16,1.698,30,1,335
CLI5216,1,1,44,1,0,0,2,4,1980,1,101684,16,2.02,30,0,549
CLI5217,1,1,66,1,7,0,1,3,1958,1,89754,32,1.287,80,0,558
CLI5218,0,0,41,1,0,1,1,4,1983,3,91401,7,1.583,30,0,119
CLI5219,1,1,57,1,0,0,1,4,1967,1,63532,24,1.17,80,0,422
CLI5220,0,1,39,1,4,1,2,2,1985,3,29676,45,1.215,30,0,199
CLI5221,0,0,30,0,4,2,1,1,1994,3,29128,28,1.33,30,0,142
CLI5222,0,1,31,1,0,2,1,4,1993,3,29447,43,1.33,30,0,473
CLI5223,1,1,94,0,2,0,0,2,1930,0,56989,24,1.189,30,0,159
CLI5224,1,0,32,1,0,1,1,2,1992,3,28124,21,1.859,30,0,319
CLI5225,1,1,86,1,8,0,1,2,1938,0,117157,3,1.639,50,0,38
CLI5226,0,1,56,1,0,0,0,2,1968,1,28380,34,1.267,30,0,515
CLI5227,0,0,36,0,3,1,1,5,1988,3,26237,19,1.514,30,0,227
CLI5228,1,1,32,1,3,1,1,2,1992,3,20196,41,1.445,30,1,245
CLI5229,0,0,32,0,3,1,1,3,1992,3,30604,30,0.962,30,1,107
CLI5230,1,1,80,1,2,0,0,2,1944,0,75080,46,1.482,50,1,390
CLI5231,0,0,47,1,1,0,1,1,1977,1,39262,22,0.564,50,1,297
CLI5232,0,0,36,0,7,1,1,5,1988,3,24539,5,1.951,30,1,349
CLI5233,0,0,25,0,3,2,1,3,1999,2,23902,7,14.775,30,0,417
CLI5234,1,1,62,1,2,0,0,1,1962,1,39288,26,1.306,50,1,207
CLI5235,0,1,72,0,4,0,2,3,1952,1,100401,23,1.111,30,1,287
CLI5236,0,1,45,1,0,0,2,2,1979,1,49640,36,1.606,50,0,379
CLI5237,1,1,64,1,0,0,2,2,1960,1,91051,30,1.424,50,0,249
CLI5238,0,1,53,1,0,0,2,2,1971,1,53711,0,1.678,50,1,273
CLI5239,0,0,40,1,4,1,1,5,1984,3,50622,39,0.893,30,1,320
CLI5240,1,0,40,1,0,1,1,1,1984,3,88874,14,1.146,50,1,269
CLI5241,1,0,25,0,5,2,1,3,1999,2,30840,19,1.65,30,1,125
CLI5242,0,1,75,0,0,0,2,3,1949,1,25504,25,1.619,30,1,365
CLI5243,0,1,30,1,4,2,1,2,1994,3,29464,30,1.606,30,1,185
CLI5244,0,1,46,0,6,0,2,2,1978,1,25287,14,1.365,30,0,438
CLI5245,1,1,32,0,5,1,1,2,1992,3,24285,47,1.376,30,0,404
CLI5246,0,0,34,1,5,1,1,3,1990,3,29456,37,1.399,30,0,40
CLI5247,0,0,50,1,1,0,1,1,1974,1,54344,46,1.033,50,0,350
CLI5248,1,1,55,1,5,0,1,3,1969,1,37607,18,1.502,30,0,389
CLI5249,1,0,46,1,0,0,1,1,1978,1,117849,2,0.583,50,0,595
CLI5250,0,0,61,1,0,0,1,1,1963,1,46173,46,1.306,50,0,371
CLI5251,0,0,47,1,4,0,1,2,1977,1,86008,49,1.209,50,0,324
CLI5252,1,0,33,1,3,1,1,1,1991,3,31999,28,1.261,30,1,386
CLI5253,1,0,35,0,5,1,1,1,1989,3,22426,14,1.468,30,1,233
CLI5254,0,0,30,1,0,2,1,5,1994,3,19854,14,1.238,30,0,60
CLI5255,1,0,36,1,7,1,1,1,1988,3,18461,27,1.422,30,0,520
CLI5256,1,1,56,0,2,0,0,4,1968,1,124675,21,11.305,200,0,402
CLI5257,1,0,34,0,7,1,1,4,1990,3,27142,5,1.905,30,0,101
CLI5258,1,1,34,0,2,1,0,3,1990,3,24533,48,1.652,30,1,348
CLI5259,0,0,40,1,0,1,1,2,1984,3,38399,33,1.675,50,0,68
CLI5260,1,1,77,1,7,0,1,1,1947,1,85642,36,1.365,50,0,514
CLI5261,1,1,41,1,8,1,0,5,1983,3,43813,20,1.238,30,0,91
CLI5262,0,1,57,1,4,0,1,3,1967,1,65044,15,0.935,80,0,217
CLI5263,0,0,31,1,3,2,1,3,1993,3,19525,32,1.514,30,1,113
CLI5264,1,1,46,1,7,0,1,5,1978,1,127252,13,1.111,200,0,345
